id,title_display,author_display,journal,full_text_link,score,keyword,publisher,subject,article_statistics
10.1371/journal.pone.0150609,"Ectopic Expression of an Atypical Hydrophobic Group 5 LEA Protein from Wild Peanut, <i>Arachis diogoi</i> Confers Abiotic Stress Tolerance in Tobacco","['Akanksha Sharma', 'Dilip Kumar', 'Sumit Kumar', 'Sakshi Rampuria', 'Attipalli R. Reddy', 'Pulugurtha Bharadwaja Kirti']",PLoS ONE,http://europepmc.org/articles/PMC4777422?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0123029,Tobacco Smoke Activates Human Papillomavirus 16 p97 Promoter and Cooperates with High-Risk E6/E7 for Oxidative DNA Damage in Lung Cells,"['Nelson Peña', 'Diego Carrillo', 'Juan P. Muñoz', 'Jonás Chnaiderman', 'Ulises Urzúa', 'Oscar León', 'Maria L. Tornesello', 'Alejandro H. Corvalán', 'Ricardo Soto-Rifo', 'Francisco Aguayo']",PLoS ONE,http://europepmc.org/articles/PMC4382149?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0074678,Over-Expression of a Tobacco Nitrate Reductase Gene in Wheat (<i>Triticum aestivum</i> L.) Increases Seed Protein Content and Weight without Augmenting Nitrogen Supplying,"['Xiao-Qiang Zhao', 'Xuan-Li Nie', 'Xing-Guo Xiao']",PLoS ONE,http://europepmc.org/articles/PMC3767627?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0076090,The Role of Hydrogen Peroxide and Nitric Oxide in the Induction of Plant-Encoded RNA-Dependent RNA Polymerase 1 in the Basal Defense against <i>Tobacco Mosaic Virus</i>,"['Yang-Wen-Ke Liao', 'Zeng-Hui Sun', 'Yan-Hong Zhou', 'Kai Shi', 'Xin Li', 'Guan-Qun Zhang', 'Xiao-Jian Xia', 'Zhi-Xiang Chen', 'Jing-Quan Yu']",PLoS ONE,http://europepmc.org/articles/PMC3786905?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0140700,Alcohol and Tobacco Increases Risk of High Risk HPV Infection in Head and Neck Cancer Patients: Study from North-East Region of India,"['Rupesh Kumar', 'Avdhesh Kumar Rai', 'Debabrata Das', 'Rajjyoti Das', 'R. Suresh Kumar', 'Anupam Sarma', 'Shashi Sharma', 'Amal Chandra Kataki', 'Anand Ramteke']",PLoS ONE,http://europepmc.org/articles/PMC4608822?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0147822,"Associations between Tobacco, Alcohol, and Drug Use with Coronary Artery Plaque among HIV-Infected and Uninfected Men in the Multicenter AIDS Cohort Study","['Sean G. Kelly', 'Michael Plankey', 'Wendy S. Post', 'Xiuhong Li', 'Ronald Stall', 'Lisa P. Jacobson', 'Mallory D. Witt', 'Lawrence Kingsley', 'Christopher Cox', 'Matthew Budoff', 'Frank J. Palella Jr.']",PLoS ONE,http://europepmc.org/articles/PMC4727883?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0097698,Tobacco Smoking Increases Immune Activation and Impairs T-Cell Function in HIV Infected Patients on Antiretrovirals: A Cross-Sectional Pilot Study,"['Ranjini Valiathan', 'Maria J. Miguez', 'Bijal Patel', 'Kristopher L. Arheart', 'Deshratn Asthana']",PLoS ONE,http://europepmc.org/articles/PMC4026405?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0154041,Isolation and Functional Validation of Salinity and Osmotic Stress Inducible Promoter from the Maize Type-II H<sup>+</sup>-Pyrophosphatase Gene by Deletion Analysis in Transgenic Tobacco Plants,"['Jiajia Hou', 'Pingping Jiang', 'Shoumei Qi', 'Ke Zhang', 'Qiuxia He', 'Changzheng Xu', 'Zhaohua Ding', 'Kewei Zhang', 'Kunpeng Li']",PLoS ONE,http://europepmc.org/articles/PMC4839719?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0128171,Correction: Genetic Diversity of the Coat Protein of Olive Mild Mosaic Virus (OMMV) and Tobacco Necrosis Virus D (TNV-D) Isolates and Its Structural Implications,"['Carla M. R. Varanda', 'Marco Machado', 'Paulo Martel', 'Gustavo Nolasco', 'Maria I. E. Clara', 'Maria R. Félix']",PLoS ONE,http://europepmc.org/articles/PMC4425661?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0073716,"Associations of Tobacco Use and Alcohol Drinking with Laryngeal and Hypopharyngeal Cancer Risks among Men in Karunagappally, Kerala, India -Karunagappally Cohort Study","['Padmavathy Amma Jayalekshmi', 'Athira Nandakumar', 'Suminori Akiba', 'Paleth Gangadharan', 'Chihaya Koriyama']",PLoS ONE,http://europepmc.org/articles/PMC3756048?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0095553,Intention to Switch to Smokeless Tobacco Use among South African Smokers: Results from the 2007 South African Social Attitudes Survey,"['Olalekan A. Ayo-Yusuf', 'Israel T. Agaku']",PLoS ONE,http://europepmc.org/articles/PMC3990686?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0069787,The Maize AAA-Type Protein SKD1 Confers Enhanced Salt and Drought Stress Tolerance in Transgenic Tobacco by Interacting with Lyst-Interacting Protein 5,"['Zongliang Xia', 'Yangyang Wei', 'Kaile Sun', 'Jianyu Wu', 'Yongxia Wang', 'Ke Wu']",PLoS ONE,http://europepmc.org/articles/PMC3722157?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0124586,Gender-Specific Association between Tobacco Smoking and Central Obesity among 0.5 Million Chinese People: The China Kadoorie Biobank Study,"['Jun Lv', 'Wei Chen', 'Dianjianyi Sun', 'Shengxu Li', 'Iona Y. Millwood', 'Margaret Smith', 'Yu Guo', 'Zheng Bian', 'Canqing Yu', 'Huiyan Zhou', 'Yunlong Tan', 'Junshi Chen', 'Zhengming Chen', 'Liming Li', 'China Kadoorie Biobank collaborative group ']",PLoS ONE,http://europepmc.org/articles/PMC4405570?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0190013,Flue-cured tobacco confirmed as a reservoir host plant for <i>Tomato yellow leaf curl virus</i> by agro-inoculation and <i>Bemisia tabaci</i> MED-mediated transmission,"['Meng Li', 'Xiao-Juan Li', 'Yun-Lin Su']",PLoS ONE,http://europepmc.org/articles/PMC5741240?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0178092,"The population impact of obesity, sedentary lifestyle, and tobacco and alcohol consumption on the prevalence of type 2 diabetes: Analysis of a health population survey in Chile, 2010","['María P. Bertoglia', 'Juan G. Gormaz', 'Matías Libuy', 'Dérgica Sanhueza', 'Abraham Gajardo', 'Andrea Srur', 'Magdalena Wallbaum', 'Marcia Erazo']",PLoS ONE,http://europepmc.org/articles/PMC5444782?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0078999,The Magnitude of Tobacco Smoking-Betel Quid Chewing-Alcohol Drinking Interaction Effect on Oral Cancer in South-East Asia. A Meta-Analysis of Observational Studies,"['Stefano Petti', 'Mohd Masood', 'Crispian Scully']",PLoS ONE,http://europepmc.org/articles/PMC3832519?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0185735,They’re heating up: Internet search query trends reveal significant public interest in heat-not-burn tobacco products,"['Theodore L. Caputi', 'Eric Leas', 'Mark Dredze', 'Joanna E. Cohen', 'John W. Ayers']",PLoS ONE,http://europepmc.org/articles/PMC5636077?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0098287,"Pea p68, a DEAD-Box Helicase, Provides Salinity Stress Tolerance in Transgenic Tobacco by Reducing Oxidative Stress and Improving Photosynthesis Machinery","['Narendra Tuteja', 'Mst. Sufara Akhter Banu', 'Kazi Md. Kamrul Huda', 'Sarvajeet Singh Gill', 'Parul Jain', 'Xuan Hoi Pham', 'Renu Tuteja']",PLoS ONE,http://europepmc.org/articles/PMC4039504?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0197565,Correction: Interacting Virus Abundance and Transmission Intensity Underlie Tomato Spotted Wilt Virus Incidence: An Example Weather-Based Model for Cultivated Tobacco,"['Thomas M. Chappell', 'Amanda L. P. Beaudoin', 'George G. Kennedy']",PLoS ONE,http://europepmc.org/articles/PMC5951540?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0117273,Transgenic and Mutation-Based Suppression of a <i>Berberine Bridge Enzyme-Like (BBL)</i> Gene Family Reduces Alkaloid Content in Field-Grown Tobacco,"['Ramsey S. Lewis', 'Harry O. Lopez', 'Steve W. Bowen', 'Karen R. Andres', 'William T. Steede', 'Ralph E. Dewey']",PLoS ONE,http://europepmc.org/articles/PMC4331498?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0110941,Genetic Diversity of the Coat Protein of Olive Mild Mosaic Virus (OMMV) and Tobacco Necrosis Virus D (TNV-D) Isolates and Its Structural Implications,"['Carla M. R. Varanda', 'Marco Machado', 'Paulo Martel', 'Gustavo Nolasco', 'Maria I. E. Clara', 'Maria R. Félix']",PLoS ONE,http://europepmc.org/articles/PMC4211703?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0068728,Tobacco Smoking and Its Association with Illicit Drug Use among Young Men Aged 15-24 Years Living in Urban Slums of Bangladesh,"['Mohammad Alamgir Kabir', 'Kim-Leng Goh', 'Sunny Mohammad Mostafa Kamal', 'Md. Mobarak Hossain Khan']",PLoS ONE,http://europepmc.org/articles/PMC3728353?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0152178,Are Retail Outlets Complying with National Legislation to Protect Children from Exposure to Tobacco Displays at Point of Sale? Results from the First Compliance Study in the UK,"['Douglas Eadie', 'Martine Stead', 'Anne Marie MacKintosh', 'Susan Murray', 'Catherine Best', 'Jamie Pearce', 'Catherine Tisch', 'Winfried van der Sluijs', 'Amanda Amos', 'Andy MacGregor', 'Sally Haw']",PLoS ONE,http://europepmc.org/articles/PMC4809504?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0177271,Indoor secondhand tobacco smoke and risk of under-five mortality in 23 sub-Saharan Africa countries: A population based study and meta-analysis,"['Patrick Opiyo Owili', 'Miriam Adoyo Muga', 'Wen-Chi Pan', 'Hsien-Wen Kuo']",PLoS ONE,http://europepmc.org/articles/PMC5441594?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0184415,"The influence of threatening visual warnings on tobacco packaging: Measuring the impact of threat level, image size, and type of pack through psychophysiological and self-report methods","['Olivier Droulers', 'Karine Gallopel-Morvan', 'Sophie Lacoste-Badie', 'Mathieu Lajante']",PLoS ONE,http://europepmc.org/articles/PMC5598963?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0070623,An S-Type Anion Channel SLAC1 Is Involved in Cryptogein-Induced Ion Fluxes and Modulates Hypersensitive Responses in Tobacco BY-2 Cells,"['Takamitsu Kurusu', 'Katsunori Saito', 'Sonoko Horikoshi', 'Shigeru Hanamata', 'Juntaro Negi', 'Chikako Yagi', 'Nobutaka Kitahata', 'Koh Iba', 'Kazuyuki Kuchitsu']",PLoS ONE,http://europepmc.org/articles/PMC3741279?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0079622,An Intergenic Region Shared by <i>At4g35985</i> and <i>At4g35987</i> in <i>Arabidopsis thaliana</i> Is a Tissue Specific and Stress Inducible Bidirectional Promoter Analyzed in Transgenic Arabidopsis and Tobacco Plants,"['Joydeep Banerjee', 'Dipak Kumar Sahoo', 'Nrisingha Dey', 'Robert L. Houtz', 'Indu Bhushan Maiti']",PLoS ONE,http://europepmc.org/articles/PMC3834115?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0065535,Transgenic Tobacco Overexpressing Tea cDNA Encoding Dihydroflavonol 4-Reductase and Anthocyanidin Reductase Induces Early Flowering and Provides Biotic Stress Tolerance,"['Vinay Kumar', 'Gireesh Nadda', 'Sanjay Kumar', 'Sudesh Kumar Yadav']",PLoS ONE,http://europepmc.org/articles/PMC3688816?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0037383,Overexpression of a Maize Sulfite Oxidase Gene in Tobacco Enhances Tolerance to Sulfite Stress via Sulfite Oxidation and CAT-Mediated H<sub>2</sub>O<sub>2</sub> Scavenging,"['Zongliang Xia', 'Kaile Sun', 'Meiping Wang', 'Ke Wu', 'Hua Zhang', 'Jianyu Wu']",PLoS ONE,http://europepmc.org/articles/PMC3365070?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0160205,Non-Smoking Tobacco Affects Endothelial Function in Healthy Men in One of the Largest Health Studies Ever Performed; The Nord-Trøndelag Health Study in Norway; HUNT3,"['Eli-Anne Skaug', 'Bjarne Nes', 'Stian Thoresen Aspenes', 'Øyvind Ellingsen']",PLoS ONE,http://europepmc.org/articles/PMC4974005?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0101816,"Validation of a LC-MS/MS Method for Quantifying Urinary Nicotine, Six Nicotine Metabolites and the Minor Tobacco Alkaloids—Anatabine and Anabasine—in Smokers' Urine","['James E. McGuffey', 'Binnian Wei', 'John T. Bernert', 'John C. Morrow', 'Baoyun Xia', 'Lanqing Wang', 'Benjamin C. Blount']",PLoS ONE,http://europepmc.org/articles/PMC4094486?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0052206,"Impact of Tobacco-Related Health Warning Labels across Socioeconomic, Race and Ethnic Groups: Results from a Randomized Web-Based Experiment","['Jennifer Cantrell', 'Donna M. Vallone', 'James F. Thrasher', 'Rebekah H. Nagler', 'Shari P. Feirman', 'Larry R. Muenz', 'David Y. He', 'Kasisomayajula Viswanath']",PLoS ONE,http://europepmc.org/articles/PMC3544861?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0127296,"The Sesquiterpenes<i>(E)</i>-ß-Farnesene and <i>(E)</i>-α-Bergamotene Quench Ozone but Fail to Protect the Wild Tobacco <i>Nicotiana attenuata</i> from Ozone, UVB, and Drought Stresses","['Evan C. Palmer-Young', 'Daniel Veit', 'Jonathan Gershenzon', 'Meredith C. Schuman']",PLoS ONE,http://europepmc.org/articles/PMC4452144?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0008896,"Bacterial Pneumonia among HIV-Infected Patients: Decreased Risk After Tobacco Smoking Cessation. ANRS CO3 Aquitaine Cohort, 2000–2007","['Antoine Bénard', 'Patrick Mercié', 'Ahmadou Alioum', 'Fabrice Bonnet', 'Estibaliz Lazaro', 'Michel Dupon', 'Didier Neau', 'François Dabis', 'Geneviève Chêne', ""the Groupe d'Epidémiologie Clinique du Sida en Aquitaine (GECSA) ""]",PLoS ONE,http://europepmc.org/articles/PMC2811185?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0095297,"A Case-Control Study of the Protective Effect of Alcohol, Coffee, and Cigarette Consumption on Parkinson Disease Risk: Time-Since-Cessation Modifies the Effect of Tobacco Smoking","['Marianne van der Mark', 'Peter C. G. Nijssen', 'Jelle Vlaanderen', 'Anke Huss', 'Wim M. Mulleners', 'Antonetta M. G. Sas', 'Teus van Laar', 'Hans Kromhout', 'Roel Vermeulen']",PLoS ONE,http://europepmc.org/articles/PMC4005732?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0096433,"Tobacco Smoking, Alcohol Drinking, Diabetes, Low Body Mass Index and the Risk of Self-Reported Symptoms of Active Tuberculosis: Individual Participant Data (IPD) Meta-Analyses of 72,684 Individuals in 14 High Tuberculosis Burden Countries","['Jayadeep Patra', 'Prabhat Jha', 'Jürgen Rehm', 'Wilson Suraweera']",PLoS ONE,http://europepmc.org/articles/PMC4008623?pdf=render,4.0812902,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0188378,"Occupational exposure to unburnt tobacco and potential risk of toxic optic neuropathy: A cross-sectional study among <i>beedi</i> rollers in selected rural areas of coastal Karnataka, India","['Soujanya Kaup', 'Ansaba Naseer', 'Siddharudha Shivalli', 'Cynthia Arunachalam']",PLoS ONE,http://europepmc.org/articles/PMC5693287?pdf=render,4.0812902,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.ppat.1004448,Myosins VIII and XI Play Distinct Roles in Reproduction and Transport of <i>Tobacco Mosaic Virus</i>,"['Khalid Amari', 'Martin Di Donato', 'Valerian V. Dolja', 'Manfred Heinlein']",PLoS Pathogens,http://europepmc.org/articles/PMC4199776?pdf=render,6.8413234,tobacco,Public Library of Science (PLoS),Immunologic diseases. Allergy,True
10.1371/journal.ppat.1000038,<i>Tobacco mosaic virus</i> Movement Protein Enhances the Spread of RNA Silencing,"['Hannes Vogler', 'Myoung-Ok Kwon', 'Vy Dang', 'Adrian Sambade', 'Monika Fasler', 'Jamie Ashby', 'Manfred Heinlein']",PLoS Pathogens,http://europepmc.org/articles/PMC2270343?pdf=render,6.8413234,tobacco,Public Library of Science (PLoS),Immunologic diseases. Allergy,True
10.1371/journal.ppat.1002021,"A Viral Satellite RNA Induces Yellow Symptoms on Tobacco by Targeting
                    a Gene Involved in Chlorophyll Biosynthesis using the RNA Silencing
                    Machinery","['Hanako Shimura', 'Vitantonio Pantaleo', 'Takeaki Ishihara', 'Nobutoshi Myojo', 'Jun-ichi Inaba', 'Kae Sueda', 'József Burgyán', 'Chikara Masuta']",PLoS Pathogens,http://europepmc.org/articles/PMC3088725?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Immunologic diseases. Allergy,True
10.1371/journal.ppat.1001201,"ANK, a Host Cytoplasmic Receptor for the <i>Tobacco mosaic virus</i> Cell-to-Cell Movement Protein, Facilitates Intercellular Transport through Plasmodesmata","['Shoko Ueki', 'Roman Spektor', 'Danielle M. Natale', 'Vitaly Citovsky']",PLoS Pathogens,http://europepmc.org/articles/PMC2987828?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Immunologic diseases. Allergy,True
10.1371/journal.pgen.1007452,Proper conditional analysis in the presence of missing data: Application to large scale meta-analysis of tobacco use phenotypes,"['Yu Jiang', 'Sai Chen', 'Daniel McGuire', 'Fang Chen', 'Mengzhen Liu', 'William G. Iacono', 'John K. Hewitt', 'John E. Hokanson', 'Kenneth Krauter', 'Markku Laakso', 'Kevin W. Li', 'Sharon M. Lutz', 'Matthew McGue', 'Anita Pandit', 'Gregory J. M. Zajac', 'Michael Boehnke', 'Goncalo R. Abecasis', 'Scott I. Vrieze', 'Xiaowei Zhan', 'Bibo Jiang', 'Dajiang J. Liu']",PLoS Genetics,http://europepmc.org/articles/PMC6063450?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Genetics,True
